transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Day_name,month_name,date_of_month,Day_Classification,Time_Classification,Time_classification,Spend_bucket,Revenue
500,2023-01-01,2026-03-17T18:41:28.000Z,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
501,2023-01-01,2026-03-17T18:42:04.000Z,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7.5
502,2023-01-01,2026-03-17T18:42:16.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,2.5
503,2023-01-01,2026-03-17T18:43:19.000Z,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.1
504,2023-01-01,2026-03-17T18:43:42.000Z,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,2.2
505,2023-01-01,2026-03-17T18:45:11.000Z,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7.5
506,2023-01-01,2026-03-17T18:49:48.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.5
507,2023-01-01,2026-03-17T18:51:23.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
508,2023-01-01,2026-03-17T18:51:41.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,2
509,2023-01-01,2026-03-17T18:52:18.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4
510,2023-01-01,2026-03-17T18:52:57.000Z,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,9
511,2023-01-01,2026-03-17T18:55:19.000Z,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,5.1
512,2023-01-01,2026-03-17T18:56:24.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
513,2023-01-01,2026-03-17T18:56:35.000Z,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,8.5
514,2023-01-01,2026-03-17T18:56:35.000Z,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
515,2023-01-01,2026-03-17T19:00:27.000Z,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
516,2023-01-01,2026-03-17T19:02:52.000Z,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
517,2023-01-01,2026-03-17T19:06:58.000Z,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
518,2023-01-01,2026-03-17T19:07:26.000Z,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
519,2023-01-01,2026-03-17T19:07:40.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4
520,2023-01-01,2026-03-17T19:08:11.000Z,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7
521,2023-01-01,2026-03-17T19:08:56.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
522,2023-01-01,2026-03-17T19:09:54.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4.25
523,2023-01-01,2026-03-17T19:10:16.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7
524,2023-01-01,2026-03-17T19:10:53.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,8
525,2023-01-01,2026-03-17T19:12:49.000Z,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7.5
526,2023-01-01,2026-03-17T19:14:09.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
527,2023-01-01,2026-03-17T19:15:15.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4
528,2023-01-01,2026-03-17T19:21:35.000Z,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
529,2023-01-01,2026-03-17T19:22:39.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
530,2023-01-01,2026-03-17T19:24:18.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,2.5
531,2023-01-01,2026-03-17T19:24:18.000Z,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
532,2023-01-01,2026-03-17T19:29:01.000Z,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,5
533,2023-01-01,2026-03-17T19:29:07.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
534,2023-01-01,2026-03-17T19:30:55.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
535,2023-01-01,2026-03-17T19:34:03.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
536,2023-01-01,2026-03-17T19:34:39.000Z,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,9.5
537,2023-01-01,2026-03-17T19:34:48.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
538,2023-01-01,2026-03-17T19:35:55.000Z,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,7
539,2023-01-01,2026-03-17T19:37:51.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
540,2023-01-01,2026-03-17T19:38:46.000Z,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,8
541,2023-01-01,2026-03-17T19:39:00.000Z,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,6
542,2023-01-01,2026-03-17T19:39:32.000Z,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
543,2023-01-01,2026-03-17T19:43:29.000Z,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,2.5
544,2023-01-01,2026-03-17T19:44:41.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4.75
545,2023-01-01,2026-03-17T19:45:28.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
546,2023-01-01,2026-03-17T19:49:37.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.75
547,2023-01-01,2026-03-17T19:52:47.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3
548,2023-01-01,2026-03-17T19:57:56.000Z,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,3.1
549,2023-01-01,2026-03-17T19:58:29.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4
550,2023-01-01,2026-03-17T19:58:52.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Sun,Jan,1,weekday,05.Night,05.Night,01.Low Spend,4.25
551,2023-01-02,2026-03-17T07:01:59.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
552,2023-01-02,2026-03-17T07:12:05.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
553,2023-01-02,2026-03-17T07:16:35.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4
554,2023-01-02,2026-03-17T07:16:46.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.1
555,2023-01-02,2026-03-17T07:16:46.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.25
556,2023-01-02,2026-03-17T07:22:08.000Z,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,9.5
557,2023-01-02,2026-03-17T07:22:45.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
558,2023-01-02,2026-03-17T07:25:59.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
559,2023-01-02,2026-03-17T07:35:10.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
560,2023-01-02,2026-03-17T07:48:26.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.25
561,2023-01-02,2026-03-17T07:48:26.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.5
562,2023-01-02,2026-03-17T07:53:48.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,7
563,2023-01-02,2026-03-17T07:59:47.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
564,2023-01-02,2026-03-17T07:59:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.5
565,2023-01-02,2026-03-17T08:03:47.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,6
566,2023-01-02,2026-03-17T08:04:06.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.4
567,2023-01-02,2026-03-17T08:04:55.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.2
568,2023-01-02,2026-03-17T08:04:59.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.75
569,2023-01-02,2026-03-17T08:09:46.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
570,2023-01-02,2026-03-17T08:09:51.000Z,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.75
571,2023-01-02,2026-03-17T08:11:11.000Z,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,9.5
572,2023-01-02,2026-03-17T08:11:11.000Z,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.5
573,2023-01-02,2026-03-17T08:13:24.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.5
574,2023-01-02,2026-03-17T08:14:13.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4
575,2023-01-02,2026-03-17T08:15:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.75
576,2023-01-02,2026-03-17T08:15:10.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,6
577,2023-01-02,2026-03-17T08:17:28.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
578,2023-01-02,2026-03-17T08:20:38.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,5
579,2023-01-02,2026-03-17T08:21:32.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,7.5
580,2023-01-02,2026-03-17T08:23:15.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
581,2023-01-02,2026-03-17T08:25:22.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.2
582,2023-01-02,2026-03-17T08:26:13.000Z,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4
583,2023-01-02,2026-03-17T08:26:21.000Z,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.4
584,2023-01-02,2026-03-17T08:30:10.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
585,2023-01-02,2026-03-17T08:31:35.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3.1
586,2023-01-02,2026-03-17T08:34:25.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,4.4
587,2023-01-02,2026-03-17T08:34:30.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2.5
588,2023-01-02,2026-03-17T08:43:50.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,3
589,2023-01-02,2026-03-17T08:51:31.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,6
590,2023-01-02,2026-03-17T08:55:40.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,01.Rush Hour,01.Rush Hour,01.Low Spend,2
591,2023-01-02,2026-03-17T09:00:14.000Z,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.25
592,2023-01-02,2026-03-17T09:01:24.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
593,2023-01-02,2026-03-17T09:06:29.000Z,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
594,2023-01-02,2026-03-17T09:07:31.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
595,2023-01-02,2026-03-17T09:11:10.000Z,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.5
596,2023-01-02,2026-03-17T09:11:10.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
597,2023-01-02,2026-03-17T09:11:45.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.75
598,2023-01-02,2026-03-17T09:11:57.000Z,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.9
599,2023-01-02,2026-03-17T09:11:57.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.25
600,2023-01-02,2026-03-17T09:12:47.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.4
601,2023-01-02,2026-03-17T09:12:47.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
602,2023-01-02,2026-03-17T09:17:08.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
603,2023-01-02,2026-03-17T09:21:01.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
604,2023-01-02,2026-03-17T09:22:26.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
605,2023-01-02,2026-03-17T09:25:27.000Z,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
606,2023-01-02,2026-03-17T09:26:16.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
607,2023-01-02,2026-03-17T09:29:47.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
608,2023-01-02,2026-03-17T09:29:47.000Z,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.25
609,2023-01-02,2026-03-17T09:31:37.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,9
610,2023-01-02,2026-03-17T09:33:57.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
611,2023-01-02,2026-03-17T09:36:26.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
612,2023-01-02,2026-03-17T09:38:46.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
613,2023-01-02,2026-03-17T09:40:52.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
614,2023-01-02,2026-03-17T09:45:34.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
615,2023-01-02,2026-03-17T09:46:33.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
616,2023-01-02,2026-03-17T09:48:46.000Z,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
617,2023-01-02,2026-03-17T09:50:09.000Z,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
618,2023-01-02,2026-03-17T09:50:57.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
619,2023-01-02,2026-03-17T09:52:17.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
620,2023-01-02,2026-03-17T09:54:48.000Z,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.45
621,2023-01-02,2026-03-17T09:56:28.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,8.5
622,2023-01-02,2026-03-17T09:56:45.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
623,2023-01-02,2026-03-17T09:58:47.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
624,2023-01-02,2026-03-17T10:01:57.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.75
625,2023-01-02,2026-03-17T10:03:39.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
626,2023-01-02,2026-03-17T10:03:39.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
